prot,pred,gt,err,gt_coll,pred_coll,over,rand_over,zero_loss
3V6TA_6JVZB,3,3,0.64952010512961,0.483458333347643,0.465006732858786,0.747346072186836,0.474053052818315,0.9687851
3A69A_6K3IEF,2,1,0.651442085757562,0.676007372299966,0.60861649209838,0.757281553398058,0.640544282204413,0.99778116
1AP4A_3RV5A,2,1,0.65418218290859,0.689699281050664,0.436373350943882,0.731182795698925,0.534541694495462,0.9833513
7EC1A_7VFNC,3,2,0.654564277312753,0.599563754739382,0.728657108957761,0.749620637329287,0.657836966885461,0.98607856
1YQTA_1YQTA,1,1,0.6549381,0.689995582955175,0.60609810194275,0.711711711711712,0.645331457210131,1
5SVDA_5WTYA,3,2,0.655434832289537,0.700158224345599,0.578197784033821,0.746397694524496,0.633360239457686,0.99439085
3W6GA_8HLAL,2,2,0.655760611210018,0.246271863760843,0.374664166130616,0.681818181818182,0.297194036215028,0.9997611
1JK9B_5U9MB,3,2,0.655851466425306,0.343504053939146,0.586280934885337,0.717703349282297,0.433196664392186,0.9957991
7L6KA_7LF7K,1,1,0.656097254598773,0.364080705556694,0.627392081145393,0.657894736842105,0.460771802570376,0.99884963
2HEPA_2HEPA,1,3,0.657249395724939,0.296484165672688,0.6089269075555,0.594594594594595,0.398796063976881,0.9999999
8AX4A_8AX4C,1,1,0.657385092198211,0.443971841008121,0.232792377840759,0.56,0.305433584353544,0.9923891
4EHWA_4EHYA,3,1,0.658743,0.418705144884071,0.52895191213808,0.724137931034483,0.467415686650249,1
1ZTPA_1ZTPA,1,1,0.658961990546474,0.316103694101867,0.20184560855143,0.610169491525424,0.246372153314995,0.89203966
2BX2L_2VRTD,1,2,0.65975233128537,0.632306925245784,0.488254314126017,0.635714285714286,0.551021351186637,0.9450366
2XGJA_6FT6MM,3,3,0.660392731784255,0.364380823264348,0.546033674447334,0.67941507311586,0.437084867003483,0.9246616
4XZYA_7R51A,1,3,0.660610122391133,0.370838001431149,0.456243380232889,0.610820244328098,0.409131161800188,0.9720312
1IWOA_2C9MB,2,1,0.661608124325172,0.589290687432262,0.653163553647645,0.700162074554295,0.619585312373633,0.9938647
6P8VA_6P8VE,3,1,0.662086493364502,0.486274655633846,0.435747408617941,0.761904761904762,0.459626573559233,0.9916437
2YX1A_2ZZMA,2,1,0.662329245466377,0.513890066944904,0.466476216823628,0.748466257668712,0.489036594302743,0.99737835
6A27A_6BDUA,3,1,0.663716403071414,0.307091443092132,0.647315110479803,0.546875,0.416562377256566,0.81587964
2ZIXA_2ZIXA,2,2,0.664829837838783,0.6659731079504,0.666370683881744,0.759776536312849,0.666171836597065,0.98808336
4X8WA_4X8WE,1,1,0.666451859366223,0.708700920264976,0.680133094759338,0.784313725490196,0.694123192468281,0.9983832
4PLQA_4PLSC,2,1,0.666567283767451,0.249678298959262,0.377395073545668,0.597701149425287,0.300530573071805,0.99373233
1SZQA_1SZQB,1,3,0.666927545992284,0.611180987193178,0.648677007396958,0.763025210084034,0.629371017134939,0.8392386
2OSSA_3UW9A,2,1,0.667303492311166,0.195798879162625,0.108563898868481,0.594594594594595,0.139679955962294,0.97078377
7EYIG_7N5SA,1,1,0.667863812670593,0.705359332283016,0.492434446314065,0.757575757575758,0.57997167534477,0.9947269
2ZXEA_4HQJC,2,3,0.667969095254991,0.686679933139811,0.364287124239139,0.561776061776062,0.476035202740002,0.99926144
1N69A_1N69A,2,1,0.668823576633479,0.607202218224875,0.670356946945244,0.666666666666667,0.63721859039445,0.99841905
1F4TA_5BV5C,1,1,0.669163496195614,0.229184158558329,0.0650324202144611,0.43956043956044,0.101315844049515,0.94974846
3KHXA_3KHXA,1,1,0.669406431339146,0.728077671097622,0.730285427335376,0.835772357723577,0.729179878100571,0.9889791
1DV4G_4V4GAG,3,2,0.66942216239408,0.179156679255728,0.157649186208245,0.705882352941177,0.167716228157305,0.9663234
4CKBA_6RIEO,2,2,0.66969033218336,0.617172807998148,0.771732850813612,0.761653474054529,0.685852962782989,0.9987767
4EIYA_5UIGA,1,1,0.671292911187242,0.582318433054492,0.673564745857927,0.74120082815735,0.624626834652569,0.9902575
3P54A_6A0PA,3,2,0.671908322250275,0.583657962731038,0.624813344619421,0.696537678207739,0.603534865229498,0.98871624
2J28U_4V75BU,1,1,0.672272278652027,0.303842357968638,0.2609223331937,0.5,0.280751464122477,0.9916253
1LM8C_6R7NQ,1,1,0.672611096895741,0.638263340988016,0.36594558877582,0.590909090909091,0.465181392415642,0.99364275
4HNWA_4HNYA,1,1,0.672769755567296,0.496016852196438,0.501638464273861,0.634877384196185,0.498811819837946,0.9749391
1Y9RA_4UDAA,3,2,0.672869792565272,0.356677622202666,0.466666328020149,0.494949494949495,0.404325400569789,0.9163509
3ECOA_4L9TB,2,1,0.67358707877516,0.628712544710106,0.351950870226574,0.626865671641791,0.451278030489948,0.9918812
1I9WA_8IHPH,2,1,0.674805223379219,0.627058004452351,0.352171154335614,0.454332552693208,0.451031792265468,0.9926371
2W6RA_2W6RA,1,2,0.675565351419908,0.469211512411093,0.521780701254625,0.712328767123288,0.494101787292524,0.90939057
1GWIA_1GWIA,1,1,0.676061638068449,0.38809311244561,0.0952991482371099,0.393782383419689,0.153022487370897,0.9999924
2PTQA_4NSLD,2,3,0.677075072655141,0.315932087711697,0.524394205844143,0.589812332439678,0.394306253432134,0.9443585
2IYEA_2YJ4A,3,1,0.677835704431268,0.649532964272571,0.767099363387939,0.752136752136752,0.703437742686294,0.99127847
1F9QA_4HSVD,2,2,0.678005579703713,0.489282488616376,0.583667027029184,0.735294117647059,0.532323378395558,0.97473276
5LPUA_7PC7A,3,1,0.678570546791109,0.66717114029671,0.417006482183306,0.66046511627907,0.51322714001964,0.9882604
7DDQa_7VOR6,3,1,0.678917538352536,0.303771279796147,0.550093654211142,0.6,0.391403011629076,0.95710033
7NDRA_7NDRA,3,3,0.679726383451117,0.432068837491599,0.692208135457118,0.668693009118541,0.532042497685891,0.9996179
5M30B_5M30B,1,1,0.679942710796563,0.4571525836333,0.59241339088995,0.803782505910166,0.51606724836392,0.99999994
2DW4A_6NQMA,1,2,0.680037706746787,0.32918739428194,0.468141795376039,0.689922480620155,0.38655646820208,0.9909102
1AGQA_6Q2NA,1,3,0.6807937517913,0.283923766499183,0.0429194579964272,0.222222222222222,0.0745669682414527,0.9116981
5MSMA_5MSMA,3,1,0.681243346400035,0.608600807324244,0.354403593242847,0.634831460674157,0.447952912446079,0.98721933
4WGIA_6DM8G,1,1,0.681531595408554,0.530219395652642,0.613093643922837,0.73356401384083,0.568652906259069,0.99092436
1AVGL_1ETSL,1,2,0.681623755497909,0.346494884277745,0.285154789412895,0.727272727272727,0.31284643964609,0.7502398
4DPGI_4DPGJ,2,1,0.682054732524436,0.450279992912738,0.670774816941902,0.666666666666667,0.538843377083063,0.99332345
3AAPA_4BR4A,2,3,0.682107746354867,0.259195461877979,0.607113592567261,0.564935064935065,0.363290876922994,0.9415706
3GVPA_3GVPC,2,3,0.683721541251068,0.576145961718349,0.474180800438882,0.707964601769911,0.520214019370744,0.9933852
3WG9A_3WGIC,3,1,0.684047676467691,0.231285327195304,0.315405090658015,0.610169491525424,0.266873415774689,0.9856351
1GAGA_2B4SB,1,3,0.684151745928783,0.35874596900544,0.469932974934084,0.726530612244898,0.406880280217764,0.9706066
5IX1A_5IX2A,2,1,0.685072063446732,0.268953430020113,0.232447048411798,0.69811320754717,0.249371245771135,0.99926597
2ETNA_2ETNB,3,2,0.686666914726272,0.583846984416679,0.591627045498092,0.751381215469613,0.587711268174007,0.99841595
5M2XA_6WCZB,2,3,0.687755042441983,0.656621903482229,0.390974919243666,0.585683297180043,0.490117362172945,0.9998826
3QV9A_4KS0B,1,1,0.68793857549182,0.554597355486019,0.677120507738429,0.603588907014682,0.609765034914741,0.9210786
7MNLA_7R5K00,1,1,0.688149813964842,0.458607813609009,0.551652550104389,0.581913499344692,0.500845482931328,0.87446374
1W63B_7OHOB,1,2,0.688849309165685,0.560906468953845,0.573741440849762,0.636220472440945,0.567251361235458,0.9918659
3VKWA_3VKWA,1,2,0.689120880646919,0.407214912938499,0.516470500933095,0.712871287128713,0.455381208611377,0.93613
8CJZG_8CJZg,2,1,0.689160238916024,0.223630819327311,0.13797369616083,0.474576271186441,0.17065699899467,0.9999999
1QMYA_2JQGR,2,2,0.689190591241612,0.231200963140162,0.135326471742009,0.533333333333333,0.170724522245766,0.6870237
5LPUA_7PC7A,1,3,0.689607330758071,0.519609969563776,0.495852202121054,0.8287841191067,0.507453167309553,0.9840292
3J7Pq_7A01K2,3,1,0.689768460178863,0.604461768637328,0.6257453175856,0.677685950413223,0.614919432053697,0.9855281
5GW0A_5GW0E,1,3,0.68991282135721,0.601912399436717,0.571537714865878,0.753768844221106,0.586331933723411,0.9887284
3EI1B_4A0KD,2,1,0.691346748687373,0.0866524901772217,0.147814994626004,0.634146341463415,0.109256406112134,0.9886284
1AUTC_6M3CG,3,1,0.691883937430406,0.121150719090909,0.271793326922965,0.434782608695652,0.16759616202285,0.8755243
4D6WA_4D6WB,3,3,0.692430650779864,0.640046512771334,0.0560874549811577,0.131944444444444,0.10313698694178,0.9911539
1Q5HA_7BPDA,3,1,0.692691850210646,0.469512405715594,0.235940021056251,0.58695652173913,0.31405878748656,0.98360395
1PP7U_1PP8M,1,1,0.692774094993824,0.226385637928942,0.346340271025138,0.424242424242424,0.273800999642902,0.9968606
2A50A_2A52C,1,1,0.692904684849101,0.313367943804519,0.494672733189315,0.52,0.383680133115081,0.73055416
1BQLH_4CADH,3,3,0.693002712464017,0.820981914585785,0.552810229914284,0.693069306930693,0.660721787898699,0.99076706
4UI9J_5G04J,2,1,0.693314256423079,0.699367588146172,0.333479585515372,0.415384615384615,0.451615339355708,0.9998125
1TJLA_7KHIM,2,1,0.693432099543796,0.27870142312582,0.22500049612795,0.514285714285714,0.248988364260261,0.9770413
4G6FB_4G6FB,3,2,0.693545446266917,0.379966618490115,0.398782643238458,0.593406593406593,0.389147315857564,0.98216736
7OODs_7PASs,1,1,0.693769860623014,0.499186848645266,0.379121433167522,0.607594936708861,0.430947623734491,1.0000001
1BQMA_1HVUA,1,2,0.694094931409666,0.534753959871471,0.758295409998941,0.664804469273743,0.627201841937301,0.96669817
1IJ9A_1VSCA,2,1,0.6941714,0.4082067552408,0.715080423342349,0.709090909090909,0.519725792146911,1
1W33A_1W3ZB,1,3,0.696250478294446,0.264624038721405,0.421481248361465,0.557377049180328,0.325122316608177,0.99428815
1E4SA_1KJ5A,2,3,0.6967806,0.601458588889377,0.518717807243128,0.615384615384615,0.557032412847483,1
1F9NA_1F9NA,1,2,0.696896149227348,0.755783712549549,0.733750130378261,0.743119266055046,0.74460395814971,0.99855155
2NW2A_4DZBA,3,2,0.697530655755993,0.25417817916462,0.582158240921331,0.576687116564417,0.35385741457452,0.91271114
4H1SA_6VCAB,1,1,0.697663767690702,0.44879844394567,0.604001483472786,0.77959927140255,0.514960001162155,0.99408436
8EIZA_8EIZD,2,3,0.6981182,0.512391902739051,0.554502069044018,0.674626865671642,0.532615944497951,1
3X3MA_5EBDA,2,2,0.698461844190353,0.593275861234213,0.678733513496309,0.735966735966736,0.633134028361,0.9958549
2BJ1A_2BJ9B,2,3,0.698989601071715,0.558377563897591,0.425089121705038,0.651851851851852,0.482701105572439,0.9663015
4CPCA_4CPCA,2,2,0.699058247190394,0.490916888339084,0.658757956280943,0.560975609756098,0.562585860827352,0.99714595
3WKLA_3WKMA,1,1,0.699792391527039,0.625186472233,0.754265344468376,0.71900826446281,0.683686786485091,0.92763555
4GPKA_5DBKB,3,2,0.699829142292682,0.627385216425766,0.690246503076467,0.787878787878788,0.657316373475515,0.9833914
3GKKA_5IOXA,1,3,0.699954812878218,0.197622538102736,0.0256603564097803,0.181818181818182,0.0454227787882545,0.9894412
6F2DA_6F2DA,3,3,0.700620751289411,0.389157540258578,0.350534914742571,0.738255033557047,0.36883789816609,0.992507
6A27A_6BDUA,1,3,0.702619235365707,0.397881907155887,0.540833333264788,0.642857142857143,0.458473004010109,0.90960974
3NKDA_5VVKA,1,1,0.703479976173228,0.700059476209604,0.595279358845289,0.726744186046512,0.643431579250015,0.99034816
1EXIA_7CKQG,2,2,0.703480358027636,0.480932546352238,0.681717207339658,0.65625,0.563987548919022,0.9962136
2ZXYA_3X15D,2,3,0.703966263719466,0.784741901391433,0.553030507074277,0.672413793103448,0.648819199592665,0.99557626
4QS4A_5YPZA,2,1,0.703994256345102,0.708352397673103,0.482860152366459,0.67600700525394,0.57426384008164,0.9999208
2IOPA_2IOPC,1,1,0.704117570525567,0.594158918461788,0.663528086689835,0.729658792650919,0.626930434586343,0.98726785
2XNHA_6HM5A,3,1,0.7042366,0.450802861262343,0.72129159930697,0.606666666666667,0.55483636807589,1
3CC6A_3ET7A,2,2,0.704682640004153,0.545825564320583,0.430321975311099,0.716535433070866,0.481240233627702,0.95458865
5USCA_6U60B,2,1,0.70528275,0.669351925448584,0.659621880590317,0.814049586776859,0.66445128389268,1
5KKOA_5KKOB,3,2,0.706350160138043,0.41771735063883,0.448907474496125,0.565217391304348,0.432751140954884,0.88510823
7L6KA_7LF7K,2,3,0.707158016659348,0.659985515906457,0.554919300961192,0.717391304347826,0.602909291405371,0.97278357
6ZHFA_6ZHGA,2,1,0.707175770236616,0.598662477699562,0.32837069293546,0.476658476658477,0.424112575177874,0.9998843
8ESQu_8EUPu,1,1,0.70722154724327,0.627497121599799,0.647508072445675,0.723076923076923,0.637345563092355,0.9468608
1AONA_1AONA,2,2,0.708599920986339,0.630193076160627,0.638047668658896,0.707831325301205,0.634096049494903,0.9985615
4XVPD_7Q1ED,1,1,0.708865,0.467196538911858,0.27064662116727,0.545454545454545,0.34274266271975,1
7SBDH_7SD2A,1,1,0.708916132535326,0.631982249912842,0.67294927346279,0.679389312977099,0.651822702267272,0.9978351
1JK9B_5U9MB,1,3,0.709031493306508,0.346721822547141,0.524202909039545,0.683673469387755,0.41737840576781,0.98953503
4V4NA5_4V4NA5,3,2,0.709075332004399,0.494100896488846,0.0868278112725373,0.25531914893617,0.147700393582708,0.98634386
1Y0LB_7V8QD,3,3,0.709710749740372,0.290442413129625,0.619669739181666,0.595959595959596,0.395508122673148,0.9602204
6DM9A_6DM9C,1,1,0.710239877387722,0.679702945574495,0.671879849563932,0.59047619047619,0.675768757139263,0.993049
7KHAI_8DFOI,2,1,0.710407131789533,0.773564961680146,0.523356642541882,0.721189591078067,0.624325109266438,0.95038587
5O5JG_6JMKA,3,1,0.710638012451912,0.154975302847311,0.262455863960246,0.576271186440678,0.194878486493287,0.96580184
1K9UA_1K9UA,1,1,0.710885024460672,0.746272918598769,0.665062316077898,0.849056603773585,0.70333112002722,0.98056996
6GIQi_8EC0R,3,1,0.710911025850707,0.711349183869927,0.30084678105287,0.545454545454545,0.42285707429821,0.97654814
8H2IbA_8H2IbB,1,1,0.712562514268448,0.0520993472055615,0.0996420539607621,0.441558441558442,0.0684228025532317,0.99988973
4KBLA_4KBLB,3,3,0.712920749883678,0.51936274860334,0.674613375318286,0.712153518123667,0.586894578258552,0.91272396
5MKKB_5MKKB,2,1,0.713005993253727,0.393434327335856,0.531528332409621,0.5,0.452172830369331,0.99989426
6NJ8A_6NJ8A,1,1,0.714010730155186,0.296673872647401,0.0816539032113748,0.307692307692308,0.128061333205085,0.9995382
3JTMA_3N7UB,1,3,0.714043068595693,0.256823153421822,0.700810110405827,0.513432835820895,0.375893923702952,1.0000001
3AU3A_3AU3A,1,1,0.714692547604748,0.0619735546550943,0.0159809368246582,0.363636363636364,0.0254095804601536,0.99063385
1VVJR0_4V4IU,2,1,0.714893026377357,0.475692856876297,0.154590518006265,0.382978723404255,0.23334775463525,0.9989098
4KZXl_6ZVJN,3,1,0.714927889117812,0.367302703754334,0.142696407167365,0.355555555555556,0.205540657017536,0.9999947
1C9PB_1C9TH,3,3,0.715034985879403,0.527685403201344,0.53098815655074,0.727272727272727,0.529331628061497,0.97794026
4Q37A_4Q37E,1,1,0.71526134,0.362689218651608,0.209592012848348,0.379310344827586,0.265662262508048,1
3WKLA_3WKMA,2,2,0.715345504336473,0.71746097964794,0.790113163331583,0.762264150943396,0.752036464457072,0.90823245
6JITA_6JITB,1,2,0.715387876899289,0.317457465150799,0.830065183655822,0.534954407294833,0.45926830182803,0.94429934
1EXIA_7CKQG,1,1,0.71572419713871,0.660517850601187,0.710444623834087,0.677248677248677,0.684572137686493,0.9984726
4XA8A_4XA8A,3,1,0.716115314619315,0.76139980240606,0.284048330244294,0.490445859872611,0.413744758381254,0.99782526
2KHOA_2KHOA,3,2,0.717273796938181,0.6390084093403,0.686758767620697,0.815094339622642,0.662023672518054,0.96115863
3U3IA_3U3IA,2,3,0.717781324699306,0.44048580244004,0.380934350372331,0.679045092838196,0.408551390969,0.9883375
6JNFB_6UCVm,1,2,0.718257903240117,0.652870582373218,0.692900222182798,0.696969696969697,0.672290066111604,0.984165
6S6BA_6S8BC,3,1,0.718708397098178,0.323907682737102,0.426332360798128,0.701754385964912,0.368128383047246,0.97777885
2VPNA_2VPOB,2,2,0.718800423127217,0.449518585809545,0.523264012209568,0.730897009966777,0.483596024954492,0.9454367
1LAFE_1LAFE,2,2,0.718890612112179,0.44451768339657,0.668098865884781,0.674242424242424,0.533843866217524,0.98997295
7D7RA_7EKLA,1,2,0.719861019919627,0.552397649106748,0.716821764438764,0.655957161981258,0.62395934584454,0.9785575
1F3MC_4ZJJD,3,3,0.719971448523092,0.444608335683886,0.309975369234972,0.792452830188679,0.365281232870988,0.9626122
5MVWD_5MW9C,1,3,0.720155417770557,0.522295617586729,0.669762448578964,0.703703703703704,0.586907637548466,0.9422732
2CCQA_2HPLA,1,1,0.720467305831194,0.723746957816446,0.503005492874372,0.704918032786885,0.593516149126554,0.9942354
1OQEK_1OQEM,2,3,0.720991636745653,0.3304048967499,0.320998239786703,0.736842105263158,0.325633649348158,0.87038606
1AJ6A_5MMPA,3,3,0.721058779105331,0.419438300804733,0.202355244805049,0.508474576271186,0.273002319304294,0.982509
1T09A_1T0LD,2,3,0.721610197102109,0.383097122459971,0.125120884944363,0.449760765550239,0.188633422206526,0.97481656
5XUAA_5XUBB,2,3,0.721973533883488,0.283977083949769,0.638115683575631,0.527131782945736,0.393041215431569,0.93691343
6ZXBA_6ZXCC,3,3,0.7223497,0.767124522496085,0.746062850697844,0.782805429864253,0.756447110559259,1
1B7EA_1B7EA,1,1,0.722368651934578,0.595471171690456,0.207324033779294,0.317241379310345,0.307564082279014,0.99982744
1S50A_4QF9C,3,3,0.723436271181495,0.484997403722277,0.739683793404855,0.664429530201342,0.585858132252453,0.99321777
6TAQA_6TAQC,3,2,0.7239861,0.753376159538106,0.708803265779192,0.744769874476987,0.730410335414091,1
4K3VA_4NNPA,1,1,0.724057056186068,0.292100355482558,0.715706845670307,0.543478260869565,0.414877416637722,0.9977954
4Q37A_4Q37E,3,2,0.725137,0.234495638431797,0.156836022201173,0.7,0.187960069960509,1
3V44A_6BXCB,2,3,0.725244556529869,0.56719838542834,0.637463539569264,0.696798493408663,0.600281760235496,0.98642224
6II0A_6II0D,2,2,0.72644484,0.304224399429319,0.43066617765693,0.552995391705069,0.356567802982792,1
1DCTA_3UBTB,1,2,0.726511792084074,0.264969095496714,0.645316906212648,0.484848484848485,0.375682009009948,0.99416184
2K28A_3I8ZA,2,1,0.727582763176597,0.584036520224133,0.304752928988079,0.5,0.400515195881478,0.8913777
7WBBA_7YKKA,3,2,0.727622224794339,0.679931719193461,0.692537212136504,0.656746031746032,0.686176577851018,0.99719006
6HWJA_6HWKA,3,2,0.728150716467459,0.274887831371086,0.722685600676226,0.504807692307692,0.39828141197645,0.89929974
3IYKA_7RTNB,2,1,0.728528029963742,0.380989451850432,0.430036133835068,0.752293577981651,0.404029746526974,0.9853509
1HL6B_1OO0A,2,2,0.728871796579176,0.229815946447504,0.155931019791209,0.654545454545455,0.185797623987871,0.9371076
2KHOA_2KHOA,1,1,0.728943275203743,0.646720593124283,0.749638438448011,0.776583034647551,0.694386765266192,0.90332365
1F3MC_4ZJJD,1,2,0.729359622106175,0.31060663227931,0.044436203342281,0.242424242424242,0.0777493760563306,0.9380836
1Q8IA_3K5NA,1,3,0.729380169268465,0.331524493918424,0.463151560258728,0.704318936877076,0.386436928142481,0.93461
7Y97A_7Y9OA,2,1,0.730567275977222,0.429400396192916,0.236445261655722,0.452380952380952,0.304964635080596,0.9982813
4FZQA_4FZQC,2,3,0.731210700039953,0.23937315770554,0.643331546924033,0.529411764705882,0.348919186747555,0.9999215
3PV2A_3PV5B,1,1,0.731761621748709,0.605485208846427,0.620462321031291,0.623931623931624,0.612882279013103,0.9833632
1ED0A_1JMPA,1,1,0.7321044,0.610463377806842,0.39879282477513,0.565217391304348,0.482431347431001,1
1OCCH_5Z62H,3,3,0.733681360492507,0.519465471769531,0.361870826809374,0.542857142857143,0.42657814065134,0.9850668
2POHA_4LINL,2,3,0.734315139716046,0.531224917172322,0.667117319859978,0.620289855072464,0.591465997000131,0.9785025
4NXTA_5X9BA,2,2,0.734443521085644,0.685304627009034,0.611134144735178,0.752336448598131,0.646097704323916,0.9920304
2WV0A_4U0WB,1,2,0.735169602347776,0.7656306291601,0.616054676961712,0.740298507462687,0.682746393595409,0.9883737
2LHNA_5L2LB,1,3,0.735709651594247,0.157801237859589,0.0328172939071429,0.307692307692308,0.0543347968715485,0.8010459
4Z3WE_4Z3ZF,1,1,0.736956451188334,0.517159686928986,0.258678395170601,0.630769230769231,0.344860715008183,0.9983556
1T94A_1T94A,1,1,0.737642535743411,0.625624675609738,0.146612741377292,0.325423728813559,0.237555308113135,0.9985127
5ZFQA_6OJZC,3,3,0.738373963941372,0.557314397110417,0.407813994701095,0.790560471976401,0.470985233712654,0.99761367
3OCEA_3OCFB,3,2,0.738474857966455,0.318071130535006,0.172123892354543,0.619047619047619,0.223370856401498,0.9995174
4V61AF_4V61AF,2,1,0.738805299722116,0.370376389292671,0.165014003354627,0.5,0.228309254646928,0.9483818
7EC1A_7VFNC,2,3,0.739081406355363,0.412548846127197,0.496667005841737,0.669623059866962,0.45071673514214,0.955036
7KRZA_7KSMA,2,2,0.739210215621323,0.363690672358167,0.572967141297517,0.609756097560976,0.444949696291612,0.9921746
6K7XA_6WDOA,3,2,0.739828564964655,0.715282700653274,0.694438994504361,0.8125,0.704706753303503,0.96606624
4XA8A_4XA8A,2,3,0.739875126942652,0.290337365940851,0.598821162423793,0.606741573033708,0.391066729770965,0.9062163
2Z81A_5D3IA,1,1,0.7404277,0.0955167371220338,0.488457151030541,0.232704402515723,0.159787395419201,1
3J6X59_6T7TLR,1,1,0.740504449181955,0.664931611580062,0.645020953275417,0.650406504065041,0.654824966141654,0.91580206
2BX9A_2KO8A,1,1,0.740943058065724,0.528234552912233,0.561237835759779,0.785714285714286,0.544236311690957,0.928999
4MSOA_4MSOA,3,1,0.741074124220742,0.261491735840188,0.57154019672994,0.577639751552795,0.358817068834928,0.9575615
1Y8GA_2HAKA,2,1,0.74162202125374,0.639680364254608,0.350706317350085,0.478688524590164,0.453035059933164,0.9746802
1IARB_6WGLC,1,1,0.74199015,0.517993141290957,0.630977299841622,0.715686274509804,0.568930064564705,1
1AYGA_5AUSC,2,1,0.74239834338912,0.707141579779685,0.350302879926267,0.64367816091954,0.468513934020358,0.99754506
3IYDE_5MS0O,2,1,0.742658823099993,0.49762415772399,0.284738698263576,0.492753623188406,0.3622177454117,0.9698479
5AQ7A_5AQ9C,2,3,0.744104980775246,0.653868377348514,0.684491732111402,0.747763864042934,0.668829704383177,0.9818331
2K1BA_4X3TD,1,3,0.745404984201101,0.359205962696401,0.282301101815882,0.512820512820513,0.316143795314625,0.78380144
4H1SA_6VCAB,2,2,0.745813432883715,0.372715105649954,0.751685487994592,0.609880749574106,0.498335802483593,0.93021977
1ACPA_1ACPA,1,1,0.746790815742839,0.620092205126355,0.454359347723867,0.641975308641975,0.524443729645091,0.98738176
3J40A_3J40G,2,2,0.74702126,0.403918621667217,0.10527928595222,0.329411764705882,0.167024504365054,1
6X5ZO_8ENCP,3,2,0.747029225297077,0.620876435428391,0.730323782007427,0.857142857142857,0.671167485958299,1.0000001
4V61BV_4V61BV,2,1,0.747161748418129,0.228570109826676,0.170587918735437,0.606060606060606,0.195367731727312,0.9609349
5BS1A_5BS1A,2,2,0.747365020182824,0.338631526021754,0.564478180297489,0.59047619047619,0.423315365259846,0.9400072
3PHGA_4FSHB,3,2,0.747429555039798,0.322937606162291,0.7402712544471,0.496402877697842,0.449697958094295,0.9709992
1TKLA_1TXNA,1,1,0.747608863256804,0.245124722905815,0.254786700226202,0.515625,0.249862341219363,0.99203444
1IWOA_2C9MB,3,3,0.747695976000682,0.527075458162075,0.259473941839702,0.612820512820513,0.347752720365616,0.9928282
2IS1A_3LFUA,2,2,0.747709202716166,0.325612567217707,0.660880918476102,0.58974358974359,0.436274817038156,0.93702966
3N9IA_8I1WB,3,2,0.747796118798763,0.242449852773053,0.438243502724708,0.604444444444444,0.312187776937106,0.7897658
1EC5A_1NVOA,3,1,0.748692801616258,0.492356342544921,0.230437027275596,0.470588235294118,0.313940710232331,0.9832096
7W2BA_7W2HT,3,3,0.748879259151671,0.0724751166944393,0.188362111665217,0.545454545454545,0.104674981478672,0.93848413
4JZBA_4K10D,3,2,0.749033983197529,0.458528918589655,0.677217561629267,0.71078431372549,0.546818927625354,0.9898068
3J96A_3J99E,2,2,0.749101277365861,0.547965565576044,0.516606318883841,0.695652173913043,0.531824065316106,0.9976938
7E2CI_7E8SI,3,2,0.749153904059282,0.605639588239229,0.64448990980175,0.670731707317073,0.62446107256622,0.9402598
1KT0A_7L7IC,2,1,0.750010011510429,0.582124166318011,0.23092962011414,0.433734939759036,0.330678522947379,0.9793727
6P7OA_6P7QB,1,3,0.750297268089759,0.18234372713455,0.122391311163421,0.222222222222222,0.146470113650671,0.9214578
1OG2A_5W0CA,2,1,0.751013386312267,0.0651277905048996,0.0629393066337883,0.711864406779661,0.0640148495367231,0.9622441
7ZD5C_8IPTC,2,1,0.751284596086302,0.671717934933496,0.628820391174536,0.717741935483871,0.649561687071336,0.9965
7Y97A_7Y9OA,1,2,0.751295922871861,0.151206305508545,0.0652861041271409,0.123456790123457,0.0911964592451368,0.99412745
6X91A_6X91G,1,1,0.751473113156608,0.76342488390421,0.564102396838587,0.709183673469388,0.648799935132966,0.99499315
1A9UA_8A8MA,1,2,0.751546836855481,0.482786682678219,0.528057113133468,0.698863636363636,0.504408184470546,0.8750438
5KGZA_7T8UD,1,1,0.7518363,0.674174293863359,0.601050128566473,0.566037735849057,0.635515661205241,1
2LE2A_3ZOQC,2,1,0.752216163705136,0.42554592581532,0.311374407967389,0.473684210526316,0.359615835360435,0.7413622
1L8QA_2HCBC,2,3,0.752479514417369,0.39745406834669,0.367208182362249,0.680327868852459,0.38173294385791,0.99404544
7O4HD_7O4HD,1,2,0.75251539633314,0.478191262154812,0.699759386463808,0.654627539503386,0.568137255342933,0.9908041
1ZW0A_1ZW0B,2,3,0.752769529757488,0.627313343990609,0.407104827985347,0.590163934426229,0.493769923841102,0.9270238
1AFOA_1AFOB,1,1,0.752806857859573,0.554026213851615,0.686723513034519,0.693877551020408,0.613278922646598,0.93477213
2IS1A_3LFUA,1,1,0.752981207391515,0.42190748200301,0.549136363099556,0.765472312703583,0.477186980588199,0.9916452
1AO8A_2L28A,2,1,0.753114384688562,0.458520342721882,0.35002923276434,0.630769230769231,0.396996124011984,1.0000001
1PKQA_7WUHL,1,1,0.753655111965047,0.660680272124862,0.670796650142664,0.737931034482759,0.6657000297113,0.98965573
2J4JA_2J4KA,1,1,0.754396074043056,0.0820577805316181,0.112210443173325,0.358974358974359,0.0947940918351849,0.9036472
